"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"CANTIDAD","MODELO","DESCRIPCION","CODIGO","PRECIO COSTO","UTILIDAD","SUBTOTAL","PRECIO VENTA","MARCA","PROVEEDOR","","","","","","","","","","","","","","","",""
"1","SKC3024T   /3024TH-","PISTON PERNO 3"" X 24 X 1 1/2"" X 3/8""NPT","SHP-30P24N","90360.16","0.55","140058.248","158265.82024","","","90360.16","158265.82024","","","","","","","","","","","","","",""
"","SKC3030T   /3030TH-","PISTON PERNO 3"" X 30 X 1 1/2"" X 3/8""NPT","SHP-30P30N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3036T   /3036TH-","PISTON PERNO 3"" X 36 X 1 1/2"" X 3/8""NPT","SHP-30P36N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3508T  /3508TH-","PISTON PERNO 35""X 08 X 1 1/4"" X 3/8 NPT","SHP-35P08N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3508T-A /3508TH-A","PISTON PERNO 35""X 08 X 1 1/4"" X 3/8 NPT EXT 5""","SHP-35P08E5N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3510T  /3510TH- ","PISTON PERNO 3.5""X 10 X 1 1/4"" X 3/8 NPT","SHP-35P10N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3512T  /3512TH-","PISTON PERNO 3.5""X 12 X 1 1/4"" X 3/8 NPT","SHP-35P12N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3514T   /3514TH-","PISTON PERNO 3.5""X 14X 1 1/4"" X 3/8 NPT","SHP-35P14N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"6","SKC3516T   /3516TH-","PISTON PERNO 3.5""X 16 X 1 1/4"" X 3/8 NPT","SHP-35P16N","83318.64","0.55","129143.892","145932.59796","","","499911.84","875595.5877599999","","","","","","","","","","","","","",""
"1","SKC3516T-A  /3516TH-A","PISTON PERNO 3.5""X 16 X 1 1/4"" X 3/8 NPT EXT 5""","SHP-35P16E5N","91692.82000000001","0.55","142123.871","160599.97423","","","91692.82000000001","160599.97423","","","","","","","","","","","","","",""
"0","SKC3518T  /3518TH-","PISTON PERNO 3.5""X 18"" X 1 1/4"" X 3/8 NPT","SHP-35P18N","68674.32000000001","0.8","123613.776","139683.56688","","","0","0","","","","","","","","","","","","","",""
"","SKC3520T  /3520TH-","PISTON PERNO 3.5""X 20"" X 1 1/4"" X 3/8 NPT","SHP-35P20N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3524T  /3524TH-","PISTON PERNO 3.5""X 24"" X 1 1/2"" X 3/8 NPT","SHP-35P24N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3530T  /3530TH-","PISTON PERNO 35""X 30"" X 1 1/2"" X 3/8 NPT","SHP-35P30N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"4","SKC3536T  /3536TH-","PISTON PERNO 35""X 36"" X 1 1/2"" X 3/8 NPT","SHP-35P36N","121432.72","0.54","187006.3888","211317.219344","","","485730.88","845268.877376","","","","","","","","","","","","","",""
"","SKC4008T   /4008TH-","PISTON PERNO 40"" X 08"" X 1 1/4"" X 3/8NPT","SHP-40P08N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4008T-A  /4008TH-A","PISTON PERNO 40"" X 08"" X 1 1/4"" X 3/8NPT EXT 5""","SHP-40P08E5N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4010T  /4010TH-","PISTON PERNO 40"" X 10""X 1 1/4"" X 3/8NPT","SHP-40P10N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4012T  /4012TH-","PISTON PERNO 40"" X 12""X 1 1/4"" X 3/8NPT","SHP-40P12N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4016T  /4016TH-","PISTON PERNO 40"" X 16""X 1 1/4"" X 3/8NPT","SHP-40P16N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4018T  /4018TH-","PISTON PERNO 40"" X 18""X 1 1/2"" X 3/8NPT","SHP-40P18N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4020T  /4020TH-","PISTON PERNO 40"" X 20""X 1 1/2"" X 3/8NPT","SHP-40P20N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4024T /4024TH-","PISTON PERNO 40"" X 24""X 2"" X 3/8NPT","SHP-40P24N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4030T  /4030TH-","PISTON PERNO 40"" X 30"" X 2"" X 3/8NPT","SHP-40P30N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4036T /4036TH-","PISTON PERNO 40"" X 36"" X 2"" X 3/8NPT","SHP-40P36N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4040T  /4036TH-","PISTON PERNO 40"" X 40"" X 2"" X 3/8NPT","SHP-40P40N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4048T  /4036TH-","PISTON PERNO 40"" X 48"" X 2"" X 3/8""NPT","SHP-40P48N","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","PISTONES CON ANCLAJE SOLDADOS ","","","","","","","","0","0","","","","","","","","","","","","","",""
"","SKC2004BW /2004CW","PISTON SOLDADO 20"" X 04"" X 1 1/4"" X 6 SAE","SHP-20S04S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2006BW /2006CW","PISTON SOLDADO 20"" X 06"" X 1 1/4"" X 6 SAE","SHP-20S06S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2008BW /2008CW","PISTON SOLDADO 20"" X 08"" X 1 1/4"" X 6 SAE","SHP-20S08S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2010BW /2010CW","PISTON SOLDADO 20"" X 10"" X 1 1/4"" X 6 SAE","SHP-20S10S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2012BW /2012CW","PISTON SOLDADO 20"" X 12"" X 1 1/4"" X 6 SAE","SHP-20S12S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2014BW /2014CW","PISTON SOLDADO 20"" X 14"" X 1 1/4"" X 6 SAE","SHP-20S14S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"1","SKC2016BW /2016CW/ HMW","PISTON SOLDADO 20"" X 16"" X 1 1/4"" X 6 SAE","SHP-20S16S","48519.9","0.8","87335.82000000001","98689.47660000001","","","48519.9","98689.47660000001","","","","","","","","","","","","","",""
"","SKC2018BW /2018CW","PISTON SOLDADO 20"" X 18"" X 1 1/4"" X 6 SAE","SHP-20S18S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2020BW  /2020CW","PISTON SOLDADO 20"" X 20"" X 1 1/4"" X 6 SAE","SHP-20S20S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2024BW /2024CW","PISTON SOLDADO 20"" X 24"" X 1 1/4"" X 6 SAE","SHP-20S24S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2028BW /2028CW","PISTON SOLDADO 20"" X 28"" X 1 1/4"" X 6 SAE","SHP-20S28S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2030BW /2030CW","PISTON SOLDADO 20"" X 30"" X 1 1/4"" X 6 SAE","SHP-20S30S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2032BW /2032CW","PISTON SOLDADO 20"" X 32"" X 1 1/4"" X 6 SAE","SHP-20S32S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2036BW /2036CW","PISTON SOLDADO 20"" X 36"" X 1 1/4"" X 6 SAE","SHP-20S36S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2504BW /2504CW","PISTON SOLDADO 25"" X 04"" X 1 1/2"" X 6 SAE","SHP-25S04S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2506BW /2506CW","PISTON SOLDADO 25"" X 06"" X 1 1/2"" X 6 SAE","SHP-25S06S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2508BW /2508CW","PISTON SOLDADO 25"" X 08"" X 1 1/2"" X 6 SAE","SHP-25S08S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2510BW /2510CW","PISTON SOLDADO 25"" X 10"" X 1 1/2"" X 6 SAE","SHP-25S10S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2512BW /2512CW","PISTON SOLDADO 25"" X 12"" X 1 1/2"" X 6 SAE","SHP-25S12S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2514BW /2514CW","PISTON SOLDADO 25"" X 14"" X 1 1/2"" X 6 SAE","SHP-25S14S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2516BW /2516CW","PISTON SOLDADO 25"" X 16"" X 1 1/2"" X 6 SAE","SHP-25S16S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2518BW /2518CW","PISTON SOLDADO 25"" X 18"" X 1 1/2"" X 6 SAE","SHP-25S18S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2520BW /2520CW","PISTON SOLDADO 25"" X 20"" X 1 1/2"" X 6 SAE","SHP-25S20S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2524BW /2524CW","PISTON SOLDADO 25"" X 24"" X 1 1/2"" X 6 SAE","SHP-25S24S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2528BW /2528CW","PISTON SOLDADO 25"" X 28"" X 1 1/2"" X 6 SAE","SHP-25S28S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2530BW /2530CW","PISTON SOLDADO 25"" X 30"" X 1 1/2"" X 6 SAE","SHP-25S30S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2532BW /2532CW","PISTON SOLDADO 25"" X 32"" X 1 1/2"" X 6 SAE","SHP-25S32S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2534BW /2532CW","PISTON SOLDADO 25"" X 34"" X 1 1/2"" X 6 SAE","SHP-25S34S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC2536BW /2536CW","PISTON SOLDADO 25"" X 36"" X 1 1/2"" X 6 SAE","SHP-25S36S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3004BW /3004CW","PISTON SOLDADO 30"" X 04"" X 1 1/2"" X 6 SAE","SHP-30S04S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3006BW /3006CW","PISTON SOLDADO 30"" X 06"" X 1 1/2"" X 6 SAE","SHP-30S06S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3008BW /3008CW","PISTON SOLDADO 30"" X 08"" X 1 1/2"" X 6 SAE","SHP-30S08S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3010BW /3010CW","PISTON SOLDADO 30"" X 10"" X 1 1/2"" X 6 SAE","SHP-30S10S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3012BW /3012CW","PISTON SOLDADO 30"" X 12"" X 1 1/2"" X 6 SAE","SHP-30S12S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3014BW /3014CW","PISTON SOLDADO 30"" X 14"" X 1 1/2"" X 6 SAE","SHP-30S14S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3016BW /3016CW","PISTON SOLDADO 30"" X 16"" X 1 1/2"" X 6 SAE","SHP-30S16S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3018BW  /3018CW","PISTON SOLDADO 30"" X 18"" X 1 1/2"" X 6 SAE","SHP-30S18S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3020BW  /3020CW","PISTON SOLDADO 30"" X 20"" X 1 1/2"" X 6 SAE","SHP-30S20S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3024BW  /3024CW","PISTON SOLDADO 30"" X 24"" X 1 1/2"" X 6 SAE","SHP-30S24S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3028BW  /3028CW","PISTON SOLDADO 30"" X 28"" X 1 1/2"" X 6 SAE","SHP-30S28S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3030BW  /3030CW","PISTON SOLDADO 30"" X 30"" X 1 1/2"" X 6 SAE","SHP-30S30S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3032BW  /3032CW","PISTON SOLDADO 30"" X 32"" X 1 1/2"" X 6 SAE","SHP-30S32S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3034BW  /3032CW","PISTON SOLDADO 30"" X 34"" X 1 1/2"" X 6 SAE","SHP-30S34S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3036BW  /3036CW","PISTON SOLDADO 30"" X 36"" X 1 1/2"" X 6 SAE","SHP-30S36S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3504BW  /3504CW","PISTON SOLDADO 35"" X 04 X 1 3/4"" X 6 SAE","SHP-35S04S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3506BW  /3506CW","PISTON SOLDADO 35"" X 06 X 1 3/4"" X 6 SAE","SHP-35S06S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3508BW  /3508CW","PISTON SOLDADO 35"" X 08 X 1 3/4"" X 6 SAE","SHP-35S08S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3510BW  /3510CW","PISTON SOLDADO 35"" X 10 X 1 3/4"" X 6 SAE","SHP-35S10S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3512BW  /3512CW","PISTON SOLDADO 35"" X 12 X 1 3/4"" X 8 SAE","SHP-35S12S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3520BW  /3520CW","PISTON SOLDADO 35"" X 20 X 1 3/4"" X 8 SAE","SHP-35S20S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3524BW /3524CW","PISTON SOLDADO 35"" X 24 X 1 3/4"" X 8 SAE","SHP-35S24S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3530BW /3530CW","PISTON SOLDADO 35"" X 30 X 1 3/4"" X 8 SAE","SHP-35S30S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3532BW  /3532CW","PISTON SOLDADO 35"" X 32 X 1 3/4"" X 8 SAE","SHP-35S32S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC3536BW  /3536CW","PISTON SOLDADO 35"" X 36 X 1 3/4"" X 8 SAE","SHP-35S36S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4004BW /4004CW","PISTON SOLDADO 40"" X 04 X 2"" X 8 SAE","SHP-40S04S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4006BW /4006CW","PISTON SOLDADO 40"" X 06 X 2"" X 8 SAE","SHP-40S06S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4008BW /4008CW","PISTON SOLDADO 40"" X 08 X 2"" X 8 SAE","SHP-40S08S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4010BW /4010CW","PISTON SOLDADO 40"" X 10 X 2"" X 8 SAE","SHP-40S10S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4012BW /4012CW","PISTON SOLDADO 40"" X 12 X 2"" X 8 SAE","SHP-40S12S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4016BW /4016CW","PISTON SOLDADO 40"" X 16 X 2"" X 8 SAE","SHP-40S16S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4018BW  /4018CW","PISTON SOLDADO 40"" X 18 X 2"" X 8 SAE","SHP-40S18S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4020BW  /4020CW","PISTON SOLDADO 40"" X 20 X 2"" X 8 SAE","SHP-40S20S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","SKC4024BW /4024CW","PISTON SOLDADO 40"" X 24 X 2"" X 8 SAE","SHP-40S24S","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","KIT SELLOS DE PISTON","","","","","","","","0","0","","","","","","","","","","","","","",""
"14","Kit de sellos SKC 20T  ","KIT DE SELLOS PISTON PERNOS CILINDRO DE 2"" BARRA 1 1/8""","SHK-PP21.125","6461.32","1.2","14214.904","16062.84152","","","90458.48","224879.78128","","","","","","","","","","","","","",""
"9","Kit de sellos SKC 30T   ","KIT DE SELLOS PISTON PERNOS CILINDRO DE  3"" BARRA 1 1/4""","SHK-PP31.250","6048.04","1.2","13305.688","15035.42744","","","54432.36","135318.84696","","","","","","","","","","","","","",""
"10","Kit de sellos SKC 35T  ","KIT DE SELLOS PISTON PERNOS CILINDRO DE 3.5"" BARRA 1 1/2""","SHK-PP3.51.500","6280.66","1.2","13817.452","15613.72076","","","62806.6","156137.2076","","","","","","","","","","","","","",""
"","","","","","","","","","","0","0","","","","","","","","","","","","","",""
"2","13-CFR-16","ANCLAJE PARA PISTON 1""-14,ROSCA HEMBRA, OJO  ROTULA 1""","","26620.13","0.7","45254.22100000001","51137.26973000001","","","53240.26","102274.53946","","","","","","","","","","","","","",""
"2","13-JFR-16-125","ANCLAJE PARA PISTON 1 1/4""-14,ROSCA HEMBRA, OJO  ROTULA 1""","","26620.13","0.7","45254.22100000001","51137.26973000001","","","53240.26","102274.53946","","","","","","","","","","","","","",""
"4","1-4979.","ANCLAJE PARA PISTON 1 1/4""-14,ROSCA MACHO, OJO  ROTULA 1""","","16621.96","0.7","28257.332","31930.78516","","","66487.84","127723.14064","","","","","","","","","","","","","",""
"1","stock","anclaje para piston de perno 1 1/8","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","3016-A","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
"","","","","0","0.5","0","0","","","0","0","","","","","","","","","","","","","",""
